//描述
SkillBook772	阅读此书，即可学会[高级地母附体]这个技能！
SkillBook773	阅读此书，即可学会[大师级地母附体]这个技能！
SkillBook774	阅读此书，即可学会[宗师级地母附体]这个技能！
SkillBook780	阅读此书，即可学会[初级魔法盾]这个技能！
SkillBook781	阅读此书，即可学会[中级魔法盾]这个技能！
SkillBook782	阅读此书，即可学会[高级魔法盾]这个技能！
SkillBook783	阅读此书，即可学会[大师级魔法盾]这个技能！
SkillBook784	阅读此书，即可学会[宗师级魔法盾]这个技能！
SkillBook790	阅读此书，即可学会[初级风缚]这个技能！
SkillBook791	阅读此书，即可学会[中级风缚]这个技能！
SkillBook792	阅读此书，即可学会[高级风缚]这个技能！
SkillBook801	阅读此书，即可学会[中级冰箭]这个技能！
SkillBook802	阅读此书，即可学会[高级冰箭]这个技能！
SkillBook803	阅读此书，即可学会[大师级冰箭]这个技能！
SkillBook810	阅读此书，即可学会[初级风刃]这个技能！
SkillBook811	阅读此书，即可学会[中级风刃]这个技能！
SkillBook812	阅读此书，即可学会[高级风刃]这个技能！
SkillBook813	阅读此书，即可学会[大师级风刃]这个技能！
SkillBook820	阅读此书，即可学会[初级冰锥]这个技能！
SkillBook821	阅读此书，即可学会[中级冰锥]这个技能！
SkillBook822	阅读此书，即可学会[高级冰锥]这个技能！
SkillBook823	阅读此书，即可学会[大师级冰锥]这个技能！
SkillBook830	阅读此书，即可学会[初级石笋]这个技能！
SkillBook831	阅读此书，即可学会[中级石笋]这个技能！
SkillBook832	阅读此书，即可学会[高级石笋]这个技能！
SkillBook833	阅读此书，即可学会[大师级石笋]这个技能！
SkillBook840	阅读此书，即可学会[初级圣光术]这个技能！
SkillBook841	阅读此书，即可学会[中级圣光术]这个技能！
SkillBook842	阅读此书，即可学会[高级圣光术]这个技能！
SkillBook843	阅读此书，即可学会[大师级圣光术]这个技能！
SkillBook850	阅读此书，即可学会[初级千针石林]这个技能！
SkillBook851	阅读此书，即可学会[中级千针石林]这个技能！
SkillBook852	阅读此书，即可学会[高级千针石林]这个技能！
SkillBook853	阅读此书，即可学会[大师级千针石林]这个技能！
SkillBook860	阅读此书，即可学会[初级三元咒]这个技能！
SkillBook861	阅读此书，即可学会[中级三元咒]这个技能！
SkillBook862	阅读此书，即可学会[高级三元咒]这个技能！
SkillBook863	阅读此书，即可学会[大师级三元咒]这个技能！
SkillBook3060	阅读此书，即可学会[回城术:雅典]这个技能！
SkillBook3062	阅读此书，即可学会[回城术:斯巴达]这个技能！
//装备基本属性	
Attack	攻击力
AttackRadius	攻击范围
AttackSpeed	攻击速度
Defence	物理防御
MagicAk	魔法攻击
MagicRec	魔法防御
HitD	增加命中
MissD	增加闪避
MaxHPD	提升HP上限
MaxMPD	提升MP上限
StateD	提升状态命中
StateImmunityD	提升状态闪避
AcceptCure	受到的技能治疗效果
Cure	增加回复技能治疗效果
MagicImmunity	魔法豁免
PhysicalDamageD	物理伤害
MagicDamage	魔法伤害
FuryAddAk	暴击加成
FuryAddRec	暴击抵抗
InjureImbibe	伤害吸收

//装备附加属性	
AddProbability	附加合成几率
AppendStar	星级
AttackA	提升攻击力
AttackB	提升攻击力
AttackC	提升攻击力
AttackD	提升攻击力
DefenceA	提升防御力
DefenceB	提升防御力
DefenceC	提升防御力
DefenceD	提升防御力
AddMagicAkA	提升魔法攻击力
AddMagicAkB	提升魔法攻击力
AddMagicAkC	提升魔法攻击力
AddMagicAkD	提升魔法攻击力
AddMagicRecA	提升魔法防御力
AddMagicRecB	提升魔法防御力
AddMagicRecC	提升魔法防御力
AddMagicRecD	提升魔法防御力
Hit	增加命中
Miss	增加闪避
FuryAkAdd	暴击加成
FuryAkRec	暴击抵抗
PhysicalDamage	增加物理伤害
MagicDamage	增加魔法伤害
InjureImbibeA	伤害吸收
InjureImbibeB	伤害吸收
InjureImbibeC	伤害吸收
InjureImbibeD	伤害吸收
State	提升状态命中
StateImmunity	提升状态闪避
MaxHPA	提升HP上限
MaxHPB	提升HP上限
MaxHPC	提升HP上限
MaxHPD	提升HP上限
MaxMPA	提升MP上限
MaxMPB	提升MP上限
MaxMPC	提升MP上限
MaxMPD	提升MP上限
HPRestoreA	提升HP回复速度
HPRestoreB	提升HP回复速度
HPRestoreC	提升HP回复速度
HPRestoreD	提升HP回复速度
MPRestoreA	提升MP回复速度
MPRestoreB	提升MP回复速度
MPRestoreC	提升MP回复速度
MPRestoreD	提升MP回复速度
AcceptCure	受到的技能治疗效果
Cure	增加回复技能治疗效果

//其他描述文字	
OneHand	单手
TwoHand	双手
MainHand	主手
AuxiliaryHand	副手
Swords	单手剑
TwoHandsSwords	双手剑
Axes	单手斧
TwoHandsAxes	双手斧
Spears	矛
Javelins	标枪
Bows	弓箭
Wands	单手杖
Staffs	双手杖
Shields	盾
Armors	盔甲
Cloths	布甲
Heads	头盔
Cuffs	护腕
Leggins	护胫
Glove	手套
Shoes	鞋子
Girdle	腰带
Amulet	护身符
Ring	戒指
Level	等级
Binding	|cFFFFFF00不可交易|cffffffff
UnBinding	可交易
Money	银币
BiJou	宝石
Promotions	促销
Discount	折
OldStone	原价
NewStone	现价
Prestige	声望
Stone	金币
Need	需要
Item	消费道具
AppendLevel	附加属性等级
AllClass	任意
Class	职业限制
Class0	战士
Class1	斗士
Class2	祭司
Class3	法师
Class4	宅男
Class5	宅女

//标签页及按钮	
0	热卖
1	药水
2	杂货
3	武器
4	头盔
5	胸部
6	腰带
7	护胫
8	盾牌
9	手套
10	鞋子
11	法师
12	祭司
13	战士
14	斗士
15	护符
16	戒指
17	护肘
18	宝石
